1632596400000,42581.82000000,42717.33000000,42500.00000000,42701.11000000,204.73223000,1632597299999,8724347.52361310,7581,110.21099000,4697633.63117790,0
1632597300000,42701.11000000,42708.52000000,42600.61000000,42697.58000000,259.09621000,1632598199999,11054978.89542890,7913,153.79652000,6562033.07672040,0
1632598200000,42697.57000000,42774.62000000,42645.22000000,42688.87000000,202.50390000,1632599099999,8650794.93433700,7341,90.54752000,3868265.58682240,0
1632599100000,42688.87000000,42733.43000000,42600.23000000,42665.95000000,168.38174000,1632599999999,7186038.72877100,6025,82.35995000,3515371.48368750,0
1632600000000,42665.95000000,42687.96000000,42569.08000000,42603.23000000,154.88340000,1632600899999,6599769.34313710,6636,65.76818000,2802436.51251880,0
1632600900000,42603.23000000,42642.92000000,42522.11000000,42549.33000000,168.46353000,1632601799999,7172189.88058500,6920,76.49743000,3256732.30618980,0
1632601800000,42549.34000000,42807.53000000,42540.08000000,42724.61000000,271.76775000,1632602699999,11606418.28663990,8557,149.61300000,6388485.30679410,0
1632602700000,42724.61000000,42773.44000000,42614.52000000,42645.91000000,177.52713000,1632603599999,7579182.85209670,6718,72.33913000,3088801.52335800,0
1632603600000,42645.90000000,42669.00000000,42564.14000000,42587.78000000,197.38187000,1632604499999,8408156.47757610,8011,83.81592000,3570242.40412620,0
1632604500000,42587.77000000,42587.78000000,42375.00000000,42497.78000000,341.39860000,1632605399999,14499335.34959240,13204,155.27095000,6594178.23830750,0
1632605400000,42497.78000000,42624.34000000,42496.77000000,42581.97000000,191.79965000,1632606299999,8163685.24871670,9119,82.65554000,3518098.38571880,0
1632606300000,42581.96000000,42720.00000000,42559.91000000,42676.06000000,156.93130000,1632607199999,6691484.52644240,6688,82.43147000,3514848.95469630,0
1632607200000,42676.06000000,42729.00000000,42574.34000000,42653.04000000,217.22096000,1632608099999,9268079.25302300,8525,106.18496000,4530431.41705490,0
1632608100000,42655.63000000,42762.00000000,42645.01000000,42679.26000000,184.57864000,1632608999999,7884419.12573380,7163,88.11373000,3763809.41147730,0
1632609000000,42679.26000000,42755.00000000,42679.25000000,42751.51000000,180.91701000,1632609899999,7730128.57226190,7353,78.50539000,3354419.08063070,0
1632609900000,42751.50000000,42792.49000000,42697.39000000,42717.37000000,169.89148000,1632610799999,7261165.27521370,6721,70.02576000,2992992.51370450,0
1632610800000,42717.37000000,42808.29000000,42579.01000000,42654.65000000,178.08998000,1632611699999,7596927.68886160,8656,80.75102000,3444736.85730340,0
1632611700000,42654.65000000,42709.23000000,42587.53000000,42697.65000000,142.12984000,1632612599999,6062616.23432660,7703,75.11140000,3203945.86727830,0
1632612600000,42697.64000000,42775.99000000,42683.00000000,42690.93000000,123.70659000,1632613499999,5287198.46550390,7175,57.15202000,2442602.82952860,0
1632613500000,42690.93000000,42763.27000000,42651.30000000,42670.64000000,112.17947000,1632614399999,4791338.22007420,7116,55.29756000,2361909.37143110,0
1632614400000,42670.63000000,42735.05000000,42552.25000000,42560.33000000,275.79550000,1632615299999,11762847.84455920,9878,101.28427000,4318978.44134150,0
1632615300000,42560.33000000,42592.66000000,42387.23000000,42499.66000000,409.63169000,1632616199999,17398869.06918780,13008,156.47891000,6645774.81711050,0
1632616200000,42499.66000000,42600.00000000,42433.89000000,42509.28000000,248.00270000,1632617099999,10544828.32323870,9460,112.93566000,4802499.35014990,0
1632617100000,42509.55000000,42600.01000000,42306.77000000,42575.68000000,710.79446000,1632617999999,30172302.15871380,14650,352.60578000,14963914.18632060,0
1632618000000,42575.67000000,42619.39000000,42391.92000000,42429.12000000,392.86547000,1632618899999,16698600.95829210,10449,163.46339000,6948933.88240420,0
1632618900000,42429.12000000,42566.01000000,42386.24000000,42497.73000000,396.15530000,1632619799999,16836117.13245140,8784,196.70512000,8360352.22050750,0
1632619800000,42497.74000000,42519.61000000,42117.20000000,42353.39000000,487.78968000,1632620699999,20626126.17101260,13766,189.23228000,8002251.15631650,0
1632620700000,42353.39000000,42396.46000000,42193.05000000,42383.95000000,403.47339000,1632621599999,17057288.47968320,10326,144.88141000,6127443.62104490,0
1632621600000,42383.94000000,42426.72000000,41969.57000000,42006.98000000,534.93023000,1632622499999,22550590.79431340,14716,207.42032000,8745890.43427250,0
1632622500000,42006.98000000,42132.53000000,41904.02000000,41989.24000000,631.03486000,1632623399999,26514355.01174540,12821,395.81177000,16628693.99734340,0
1632623400000,41987.50000000,42199.00000000,41922.00000000,42142.38000000,380.31325000,1632624299999,15992335.00694360,9568,215.86034000,9077499.55828640,0
1632624300000,42142.38000000,42241.42000000,41958.58000000,42062.50000000,289.19927000,1632625199999,12174421.92169010,7300,119.97568000,5052301.62304200,0
1632625200000,42062.50000000,42138.88000000,41924.20000000,42110.53000000,319.03279000,1632626099999,13408548.77413050,9990,151.99405000,6388783.98085470,0
